longitude,latitude,severity_label
-3.02527,53.78928,Slight
-0.65382,53.58485,Slight
-0.63289,53.58698,Slight
-1.07367,53.95621,Serious
-1.07734,53.97273,Slight
-1.12655,53.95535,Slight
-1.44999,52.88554,Slight
-1.46508,52.92486,Slight
-1.17135,52.67176,Slight
-1.13811,52.63832,Serious
-1.05712,52.63201,Slight
-2.50064,52.17154,Serious
-2.66524,52.31114,Slight
-2.96569,52.1883,Slight
-2.50512,51.41364,Slight
-2.74378,51.47542,Serious
-2.85231,51.43188,Slight
-2.67309,51.40093,Slight
-2.55985,51.52264,Slight
-2.50656,51.5258,Slight
-4.10406,50.3965,Slight
-4.07466,50.39066,Slight
-1.74362,51.58726,Slight
-0.24563,52.58426,Slight
0.64775,51.55506,Serious
0.36477,51.46919,Slight
0.30366,51.49368,Slight
0.53535,51.37852,Slight
0.54022,51.38968,Slight
-0.98271,51.4539,Serious
-0.93797,51.45492,Slight
-0.74915,52.00081,Slight
-1.05022,50.84655,Slight
-1.07929,50.79425,Serious
-1.37446,50.92517,Slight
-1.40637,50.91397,Slight
-1.44399,54.65245,Slight
-2.77998,52.87742,Slight
-1.63039,55.30578,Slight
-0.68237,52.28836,Slight
-3.188,54.66492,Serious
-3.08476,54.198,Slight
-2.90836,54.72842,Slight
-2.12843,53.54481,Slight
-2.20559,53.55348,Slight
-2.42149,53.50291,Serious
-2.33083,53.45092,Slight
-2.98025,53.65413,Slight
-3.04424,53.39908,Slight
-3.01693,53.38229,Slight
-3.06667,53.37829,Serious
-3.03055,53.3878,Slight
-1.46135,53.5468,Slight
-1.39057,53.38482,Serious
-1.46889,55.04872,Slight
-1.51342,52.41787,Slight
-2.03404,52.47084,Slight
-1.7436,52.4732,Slight
-2.02762,52.59161,Slight
-2.03955,52.57918,Slight
-1.98751,52.58847,Slight
-2.06539,52.60129,Slight
-1.88128,53.71855,Serious
-1.73257,53.68425,Slight
0.12973,51.56813,Slight
0.15689,51.44855,Slight
0.14329,51.48408,Serious
0.17804,51.47967,Slight
-0.29653,51.5868,Serious
-0.13916,51.40595,Slight
-0.30243,51.46295,Slight
-0.37226,51.4565,Slight
-0.01292,51.63582,Slight
-0.01321,51.6308,Slight
-0.00503,51.60071,Slight
-0.01723,51.61949,Slight
-0.16114,51.42069,Serious
-3.60641,55.05396,Slight
-4.8347,55.66337,Serious
-4.64744,55.58569,Slight
-2.83875,55.79937,Serious
-4.20948,55.83139,Fatal
-4.06344,56.16265,Slight
-3.93839,56.11545,Serious
-3.93984,56.12418,Serious
-2.28911,57.53211,Serious
-4.6663,56.14611,Slight
-4.41113,55.88031,Slight
-3.51807,55.87593,Slight
-2.84815,56.6887,Serious
-2.88063,56.49409,Slight
-4.31743,55.93982,Serious
-3.2724,56.15359,Serious
-3.23321,52.97096,Serious
-3.24339,53.24328,Serious
-4.33498,52.0557,Slight
-4.87926,51.68928,Slight
-4.44619,51.857,Serious
-3.23804,51.58453,Serious
-3.01498,51.66967,Slight
-2.6902,51.6475,Slight
-3.04011,51.81806,Slight
-3.01315,51.56518,Serious
-2.99303,51.59063,Slight
-0.94354,54.50882,Slight
-1.40001,54.58552,Slight
-2.54835,53.37741,Slight
-2.53085,53.42072,Slight
-2.47758,53.73882,Slight
-2.44886,53.70148,Serious
-0.09523,53.5334,Slight
-0.09636,53.57478,Slight
-0.07999,53.57051,Slight
-0.64542,53.58304,Slight
-0.81918,53.58574,Slight
-1.45302,52.9459,Slight
-1.1484,52.62984,Slight
-0.47454,52.68916,Slight
-0.51228,52.66262,Serious
-2.69911,52.29352,Serious
-2.71468,52.04256,Slight
-2.85363,52.02963,Serious
-2.44449,52.06122,Slight
-2.44352,52.6376,Slight
-2.13152,52.98783,Slight
-2.20346,52.98606,Slight
-2.30308,51.38686,Serious
-2.6981,51.35263,Slight
-2.95994,51.32189,Slight
-2.57955,51.531,Slight
-4.16948,50.40959,Slight
-4.13512,50.39852,Serious
-4.15748,50.38545,Slight
-3.54472,50.39027,Serious
-0.31162,52.55436,Slight
-0.44679,51.89103,Slight
-0.42161,51.87981,Slight
0.63293,51.57054,Slight
0.30291,51.47773,Serious
0.26652,51.48157,Slight
0.53238,51.37861,Slight
-0.78554,51.40874,Slight
-0.58965,51.50313,Slight
-0.80583,51.43138,Slight
-0.7247,51.98557,Slight
-1.08028,50.81828,Serious
-1.85342,54.84346,Serious
-1.38478,54.76014,Serious
-1.3601,54.83599,Serious
-3.02729,52.85015,Serious
-2.58411,52.59927,Serious
-1.93875,55.10753,Slight
-1.84652,55.34972,Serious
-0.82319,52.4178,Serious
-3.28827,54.19708,Slight
-2.94858,54.55163,Fatal
-2.40316,53.55903,Serious
-2.40175,53.55781,Slight
-2.37043,53.56866,Serious
-2.14252,53.59108,Slight
-2.17292,53.60376,Fatal
-2.42973,53.52405,Serious
-2.29392,53.45507,Serious
-2.88628,53.49247,Slight
-3.01484,53.3842,Serious
-1.47262,53.54362,Slight
-1.3823,53.44319,Serious
-1.2471,53.35724,Slight
-1.61738,54.97226,Slight
-1.62098,54.96851,Slight
-1.67716,54.9788,Slight
-1.63732,54.97309,Slight
-1.49617,55.04722,Slight
-1.49647,55.00904,Slight
-1.44535,54.96574,Slight
-1.44569,52.42398,Slight
-2.12852,52.48787,Slight
-2.16764,52.45702,Serious
-1.77297,52.39706,Slight
-2.12802,52.58296,Serious
-2.11484,52.57666,Slight
-1.82178,53.74616,Serious
0.09217,51.53132,Slight
0.11319,51.545,Slight
0.13784,51.45744,Slight
0.09942,51.42066,Slight
0.12155,51.48842,Serious
-0.30258,51.40996,Serious
-0.30435,51.40369,Serious
-0.31185,51.35543,Serious
-0.22366,51.41968,Slight
-0.16735,51.40581,Slight
0.01144,51.59651,Slight
-0.00925,51.56004,Slight
-3.75305,55.18884,Slight
-2.78053,55.61197,Serious
-2.19196,57.19958,Slight
-2.01977,57.37858,Serious
-4.74404,56.00909,Slight
-3.11849,55.9464,Slight
-3.40064,55.9359,Slight
-3.3145,55.92675,Fatal
-2.99235,56.48698,Slight
-3.45479,56.06718,Slight
-3.79121,56.37061,Serious
-4.02502,55.86279,Slight
-4.24597,52.91945,Serious
-4.26548,52.98201,Serious
-4.0804,52.41616,Slight
-4.21206,52.21441,Serious
-5.05563,51.85495,Slight
-4.86663,51.68892,Slight
-4.15239,51.66745,Slight
-3.92055,51.67288,Slight
-4.15536,51.59674,Slight
-3.30841,51.46053,Fatal
-3.12843,51.54075,Slight
-3.1839,51.5012,Slight
-3.44728,51.61105,Slight
-3.00794,51.53926,Serious
-2.99279,51.59071,Serious
-1.211,54.54057,Slight
-0.99572,54.56819,Slight
-1.04937,54.61099,Slight
-1.54562,54.52337,Serious
-3.02268,53.83286,Serious
-3.02927,53.83266,Slight
-0.01549,53.5482,Serious
-0.0981,53.55602,Slight
-0.08235,53.56506,Serious
-0.07635,53.56549,Slight
-0.11108,53.57667,Slight
-1.08976,53.96522,Slight
-1.42764,52.89559,Slight
-1.06908,52.64764,Serious
-1.06334,52.65334,Serious
-1.12081,52.63829,Slight
-2.72315,52.05705,Slight
-2.45343,52.6376,Slight
-2.58087,52.73458,Slight
-2.75642,51.43461,Slight
-4.14761,50.37774,Slight
-3.55753,50.43132,Serious
-1.7646,51.59717,Slight
-1.76906,51.56897,Slight
-1.81294,51.55515,Slight
-0.25199,52.59057,Slight
0.28,51.52451,Slight
0.45546,51.54727,Serious
0.58322,51.33766,Slight
0.53196,51.39242,Serious
0.50051,51.40193,Serious
0.49898,51.37252,Slight
-1.02024,51.44211,Slight
-0.98389,51.45507,Slight
-1.03019,51.44888,Slight
-0.55348,51.50144,Slight
-0.72104,51.48338,Slight
-0.73596,52.03597,Serious
-1.10782,50.85385,Slight
-1.08276,50.77924,Slight
-1.37817,50.93932,Serious
-1.35586,50.9066,Serious
-1.44471,50.94153,Slight
-1.29396,50.70098,Slight
-1.3457,50.70267,Serious
-1.5949,54.79113,Slight
-1.3305,54.75849,Slight
-1.60377,54.69812,Serious
-1.59341,54.63499,Slight
-1.53951,54.77551,Slight
-1.33938,54.76262,Serious
-0.51004,52.06883,Slight
-1.53902,55.18685,Serious
-2.01481,55.5458,Slight
-1.84539,55.02331,Slight
-1.58699,55.1849,Slight
-0.66051,52.4754,Slight
-0.79972,52.4236,Slight
-0.5469,52.34766,Slight
-0.70446,52.30308,Slight
-2.8729,54.88753,Serious
-2.56086,54.50327,Slight
-2.62347,54.33125,Slight
-3.11825,54.19048,Serious
-2.43302,53.59963,Serious
-2.15557,53.50116,Slight
-2.13139,53.53542,Serious
-2.31503,53.50927,Slight
-2.06421,53.39284,Serious
-2.51623,53.48934,Slight
-2.83024,53.42762,Slight
-2.84252,53.42155,Slight
-2.76656,53.4166,Slight
-3.01217,53.51111,Slight
-3.08616,53.39147,Slight
-3.08893,53.41949,Slight
-3.08858,53.37066,Slight
-1.43821,53.52625,Serious
-1.45229,53.50374,Serious
-1.73232,54.99273,Serious
-1.47829,55.04562,Slight
-1.52625,54.98113,Serious
-1.43222,54.8068,Fatal
-1.48227,54.92027,Slight
-1.36776,54.8858,Slight
-1.38103,54.90815,Serious
-1.44073,52.39852,Slight
-1.48706,52.42142,Serious
-2.08753,52.50874,Slight
-1.9429,52.61538,Slight
-1.98753,52.58852,Slight
-2.10797,52.55763,Slight
-1.75372,53.69627,Slight
-1.87123,53.71428,Slight
-0.09933,51.512,Slight
0.1469,51.53224,Slight
0.12101,51.56339,Slight
0.17839,51.45167,Slight
0.1141,51.42035,Serious
0.13414,51.49352,Slight
-0.24985,51.401,Slight
-0.17666,51.41961,Slight
-0.20276,51.41422,Serious
-0.22653,51.42176,Serious
-0.15832,51.40871,Serious
-0.33499,51.42145,Serious
-0.33008,51.45557,Slight
-0.37145,51.45541,Slight
-0.30181,51.46377,Slight
-4.33571,55.77587,Slight
-4.14111,57.05708,Serious
-5.01279,56.66986,Serious
-3.76046,58.07686,Serious
-4.37919,58.50608,Serious
-5.16446,57.79046,Slight
-3.22125,55.83484,Slight
-2.81068,57.54539,Serious
-3.83255,55.72477,Serious
-4.21865,55.8256,Serious
-4.17363,55.80506,Slight
-4.18156,56.23481,Serious
-2.14387,57.17135,Slight
-2.43962,57.23685,Slight
-3.26406,55.96172,Serious
-3.28156,55.92371,Slight
-3.38045,55.97863,Slight
-3.63917,55.87706,Serious
-3.50484,56.08236,Slight
-3.99794,55.8529,Serious
-4.02454,55.84006,Slight
-3.40515,53.33255,Slight
-2.95996,52.99958,Serious
-4.72281,51.83421,Slight
-4.70219,51.67286,Slight
-4.80705,51.80183,Fatal
-3.87081,51.65886,Slight
-3.75402,51.71904,Slight
-3.56355,51.53308,Slight
-3.18121,51.51649,Serious
-3.23752,51.78335,Serious
-3.00432,51.63364,Slight
-3.07576,51.82243,Slight
-2.67847,51.63822,Slight
-2.73371,53.36141,Slight
-2.49767,53.71769,Slight
-2.44932,53.75571,Slight
-2.46933,53.74853,Slight
-0.08544,53.5315,Slight
-0.10341,53.56625,Slight
-1.48311,52.91942,Serious
-1.46494,52.93384,Slight
-1.44431,52.893,Slight
-1.47092,52.92054,Serious
-1.53171,52.9147,Slight
-1.4788,52.91217,Slight
-1.19344,52.63681,Slight
-1.12914,52.64157,Slight
-2.10051,52.98092,Slight
-2.17359,53.05164,Slight
-2.78311,51.33945,Slight
-2.55084,51.52211,Slight
-2.53983,51.57868,Slight
-2.54468,51.49609,Slight
-3.56472,50.43075,Serious
-1.74619,51.54537,Slight
-0.41158,51.88067,Slight
0.6565,51.54786,Slight
0.70415,51.55116,Slight
-0.97319,51.4534,Slight
-0.59602,51.51662,Slight
-0.981,51.4038,Slight
-0.62552,52.08626,Serious
-0.74808,52.05635,Slight
-0.73005,51.99408,Slight
-0.70754,52.08112,Slight
-1.32492,50.9006,Slight
-1.40664,50.91667,Slight
-1.98255,54.60048,Serious
-1.52662,54.62608,Slight
-1.81468,54.7459,Serious
-2.75498,52.68955,Slight
-2.73801,52.82534,Slight
-2.63956,52.52191,Slight
-2.88517,52.90585,Slight
-2.90035,54.87991,Serious
-3.51516,54.52314,Slight
-2.21494,54.49142,Serious
-2.33506,53.56799,Slight
-2.09546,53.53371,Slight
-2.03388,53.62918,Slight
-2.15067,53.60297,Slight
-2.15614,53.6097,Serious
-2.3414,53.50557,Serious
-2.17604,53.41011,Slight
-2.13086,53.41703,Slight
-2.13263,53.43089,Slight
-2.00708,53.45891,Serious
-2.08967,53.48415,Slight
-2.08447,53.46911,Slight
-2.32872,53.4183,Serious
-2.69765,53.53523,Slight
-2.76329,53.44025,Slight
-2.76767,53.46944,Serious
-2.73771,53.45629,Slight
-2.99428,53.46306,Serious
-1.47312,53.53273,Slight
-1.31122,53.53318,Slight
-1.39016,53.53138,Slight
-1.25671,53.39653,Slight
-1.25719,53.39198,Slight
-1.44123,54.91745,Slight
-1.40444,54.86269,Slight
-1.45948,54.91896,Slight
-1.48172,52.39023,Slight
-2.14281,52.45193,Slight
-1.97645,52.58416,Slight
-2.09272,52.58034,Slight
-1.84781,53.6892,Slight
-2.13578,53.73239,Slight
-1.88335,53.72257,Serious
-1.8945,53.73066,Slight
-1.59916,54.95773,Serious
-1.5823,54.96033,Slight
-0.1054,51.51415,Slight
0.13494,51.53131,Slight
0.11226,51.43357,Slight
0.10276,51.43358,Slight
-0.35587,51.56272,Slight
-0.21358,51.40724,Slight
-0.28028,51.45016,Serious
-0.23914,51.46887,Serious
-0.01014,51.56129,Slight
-4.83853,56.64668,Serious
-3.01522,57.64903,Serious
-1.23086,60.18275,Serious
-3.13331,55.90458,Serious
-3.12829,55.89922,Slight
-3.25341,55.94457,Slight
-3.18504,55.94597,Slight
-3.20056,55.94624,Slight
-4.40084,55.83018,Serious
-2.98504,56.60962,Slight
-3.95007,55.80679,Slight
-3.80839,55.82202,Serious
-3.90723,55.77763,Serious
-3.5992,52.91418,Slight
-3.01946,53.07269,Slight
-4.3497,51.8477,Fatal
-3.90043,51.63216,Slight
-3.87299,51.62151,Slight
-3.24533,51.41547,Slight
-3.20559,51.46599,Slight
-3.35468,51.55462,Slight
-3.24229,51.58491,Slight
-3.28625,51.65416,Slight
-1.2181,54.69072,Serious
-2.45524,53.7322,Slight
-1.49545,52.91915,Slight
-1.1401,52.63661,Slight
-1.10392,52.62443,Slight
-1.14237,52.65856,Serious
-2.74878,52.03904,Slight
-2.54768,51.54573,Slight
-2.36212,51.48389,Slight
-4.14495,50.37364,Fatal
-4.11361,50.41792,Slight
-4.14893,50.3774,Slight
-4.17635,50.37854,Slight
-3.5342,50.47357,Slight
-3.52781,50.48275,Slight
-3.54562,50.47724,Serious
-1.7837,51.55867,Slight
-1.77572,51.58158,Serious
-1.84331,51.55083,Slight
-0.29598,52.57204,Slight
-0.27592,52.56723,Fatal
-0.25455,52.57645,Slight
-0.19089,52.59517,Slight
-0.41776,51.88555,Slight
-0.41667,51.88181,Slight
-0.41294,51.87733,Serious
-0.46076,51.90633,Slight
0.73399,51.54379,Slight
0.70205,51.54563,Slight
0.23039,51.49852,Slight
0.55101,51.43832,Slight
0.59185,51.35299,Serious
-0.76301,51.40082,Slight
-1.25762,51.40254,Slight
-1.31945,51.40269,Slight
-1.14015,51.39712,Slight
-0.53663,51.48938,Serious
-0.68238,51.41603,Slight
-0.74533,52.03143,Slight
-1.06007,50.78402,Serious
-1.43042,50.94054,Slight
-1.39778,50.90731,Slight
-1.36253,50.9087,Serious
-1.41178,50.90702,Slight
-1.39198,50.89871,Slight
-1.40651,50.93597,Slight
-1.21778,50.72645,Serious
-2.05716,54.60925,Serious
-1.42766,54.71539,Slight
-2.81039,52.70302,Slight
-2.47849,52.90963,Slight
-0.45679,52.12329,Slight
-0.53444,52.14071,Serious
-1.66441,55.54675,Fatal
-1.53987,55.18759,Slight
-1.51864,55.07166,Slight
-0.61673,52.28904,Slight
-0.70618,52.33569,Slight
-0.7214,52.30066,Slight
-0.67785,52.48927,Slight
-0.58311,52.28035,Slight
-0.79908,52.32071,Serious
-2.95422,54.93022,Serious
-2.49019,54.58015,Slight
-2.36261,54.47937,Slight
-2.99062,54.35261,Serious
-2.81065,54.21336,Slight
-2.52337,53.58403,Slight
-2.15389,53.51013,Slight
-2.12138,53.53978,Slight
-2.16335,53.59898,Serious
-2.1128,53.64067,Slight
-2.33451,53.52662,Slight
-2.28071,53.48013,Fatal
-2.13533,53.38812,Slight
-2.31148,53.38,Slight
-2.25835,53.46015,Slight
-2.35262,53.3994,Slight
-2.29193,53.42429,Serious
-2.70454,53.53603,Slight
-2.49529,53.49522,Slight
-2.66027,53.53462,Slight
-2.72973,53.44163,Slight
-2.77055,53.44183,Slight
-3.10963,53.39719,Serious
-1.29135,53.53725,Serious
-1.3185,53.48611,Slight
-1.32117,53.41862,Serious
-1.6163,54.97566,Slight
-1.61534,54.9766,Slight
-1.58017,55.01122,Slight
-1.42975,54.87421,Slight
-1.40811,54.91125,Serious
-1.50425,52.41242,Slight
-2.14209,52.5023,Slight
-2.0874,52.50867,Slight
-1.66386,52.38771,Serious
-2.04435,52.58565,Slight
-2.1223,52.58208,Serious
-2.07737,52.57954,Slight
-2.13065,52.61976,Slight
-1.74578,53.71447,Slight
-1.82978,53.67273,Serious
-1.8665,53.7208,Slight
-1.86647,53.73704,Slight
-1.86408,53.72543,Slight
-0.10804,51.51095,Slight
-0.0799,51.51821,Serious
0.12721,51.53706,Slight
0.13021,51.55551,Slight
0.1324,51.44538,Slight
0.16554,51.45022,Slight
0.15792,51.47253,Slight
-0.30237,51.58727,Slight
-0.28297,51.60348,Slight
-0.35429,51.57253,Serious
-0.37535,51.56104,Slight
-0.31857,51.60131,Slight
-0.30584,51.4267,Slight
-0.29752,51.37383,Slight
-0.24724,51.39407,Serious
-0.30398,51.39822,Slight
-0.18818,51.42253,Slight
-0.17077,51.421,Serious
-0.33278,51.4239,Serious
-0.14253,51.35906,Slight
-0.1624,51.38709,Slight
-0.17281,51.36591,Serious
-0.02913,51.59146,Slight
-0.00064,51.58138,Slight
0.00176,51.57812,Slight
-3.8435,56.13537,Serious
-3.6044,56.20121,Serious
-3.35474,55.10958,Slight
-4.16553,55.76343,Serious
-3.92652,56.1134,Serious
-5.46954,56.41052,Serious
-3.16721,55.97772,Serious
-3.1856,55.95712,Serious
-3.41247,55.93193,Slight
-3.12554,55.9132,Slight
-3.69459,55.85949,Serious
-2.93726,56.6874,Slight
-2.96384,56.46182,Slight
-2.9532,56.47758,Slight
-4.13229,55.95051,Serious
-3.14172,56.17503,Slight
-3.8818,55.76235,Serious
-4.02929,52.94077,Fatal
-3.02282,53.23116,Slight
-3.24887,53.28886,Slight
-2.95088,52.97616,Serious
-4.00408,52.46271,Slight
-4.78779,51.74836,Serious
-4.1282,51.68943,Slight
-3.1805,51.41714,Slight
-3.14179,51.54407,Serious
-3.08252,51.6151,Serious
-3.24618,51.7857,Serious
-3.00207,51.65095,Slight
-3.40963,52.1562,Serious
-3.41099,51.754,Fatal
-1.22661,54.57106,Slight
-1.22273,54.56569,Slight
-1.27971,54.53353,Slight
-1.15683,54.57698,Slight
-1.55301,54.52888,Slight
-2.66104,53.40191,Slight
-3.05557,53.81365,Serious
-2.99904,53.8029,Slight
-0.07571,53.55395,Slight
-0.17931,53.53491,Slight
-0.10339,53.56633,Serious
-1.10422,53.95192,Slight
-1.07273,53.99974,Slight
-1.22153,53.9728,Fatal
-1.12269,52.6426,Slight
-1.16832,52.6329,Serious
-1.13176,52.62464,Slight
-1.10951,52.65113,Slight
-0.52667,52.65678,Serious
-2.74113,52.07225,Serious
-2.44414,52.67384,Slight
-2.20247,53.0436,Slight
-2.1994,53.04518,Slight
-2.0895,52.97378,Slight
-4.08681,50.39065,Slight
-1.78377,51.5619,Slight
-1.82328,51.5993,Slight
0.65426,51.54463,Serious
0.71118,51.53337,Slight
0.69252,51.55916,Slight
0.61701,51.36155,Serious
0.52117,51.3736,Slight
-1.30766,51.40373,Slight
-0.98734,51.44734,Serious
-0.96814,51.45335,Slight
-0.98899,51.44367,Slight
-0.52183,51.48336,Slight
-1.08733,50.80617,Slight
-1.03434,50.85215,Serious
-1.07964,50.81591,Slight
-1.04049,50.83494,Slight
-1.37449,50.91678,Serious
-1.38803,50.91201,Serious
-1.25747,50.73385,Serious
-1.57981,54.77818,Slight
-1.82184,54.84485,Slight
-1.69432,54.64487,Slight
-1.56471,54.65886,Slight
-1.58691,54.72641,Slight
-2.75885,52.68209,Slight
-2.33569,52.38965,Slight
-0.46524,52.12388,Slight
-2.49511,54.97646,Slight
-1.71036,55.18103,Slight
-0.70512,52.48643,Slight
-0.71063,52.28435,Serious
-3.57324,54.53963,Slight
-3.23105,54.77607,Serious
-3.41919,54.39065,Serious
-2.5425,54.53768,Slight
-3.22585,54.11709,Slight
-2.92744,54.39603,Slight
-3.04997,54.23512,Slight
-2.5943,54.63142,Slight
-2.82105,54.65288,Slight
-2.75939,54.3361,Slight
-2.76083,54.20075,Serious
-2.28868,53.5906,Serious
-2.28755,53.60396,Slight
-2.2048,53.53638,Slight
-2.26633,53.48007,Serious
-2.14648,53.41262,Slight
-2.19408,53.40043,Slight
-2.15635,53.45155,Serious
-2.37446,53.45222,Serious
-2.50046,53.48014,Slight
-3.06185,53.3943,Slight
-3.03339,53.37708,Slight
-1.46134,53.57759,Slight
-1.39237,53.53516,Slight
-1.48144,53.54999,Slight
-1.32883,53.46449,Serious
-1.35387,53.43463,Slight
-1.28741,53.46784,Serious
-1.67062,55.04864,Slight
-1.42473,54.9969,Slight
-1.4368,54.98652,Slight
-1.36186,54.86895,Serious
-1.38876,54.9267,Slight
-1.52108,52.41231,Slight
-2.1351,52.44895,Slight
-1.71374,52.44768,Slight
-1.82016,52.40762,Slight
-1.96111,52.58251,Slight
-1.99885,52.58331,Slight
-2.1549,52.62399,Slight
-1.835,53.67214,Slight
-1.68028,54.95256,Slight
0.10322,51.45074,Slight
0.15202,51.49082,Slight
-0.31446,51.59934,Serious
-0.3606,51.57787,Slight
-0.28203,51.60381,Serious
-0.17249,51.41052,Slight
-0.30605,51.45796,Slight
-0.24453,51.37726,Slight
-0.14979,51.35995,Slight
-0.15488,51.3784,Slight
-0.031,51.61064,Fatal
-0.01808,51.60292,Slight
-4.538,55.6275,Serious
-4.54117,55.6212,Slight
-4.31034,55.80305,Serious
-3.8235,56.00313,Slight
-5.06942,58.18651,Fatal
-4.02739,57.08989,Serious
-3.00794,57.62232,Slight
-3.77793,55.67988,Slight
-3.96756,56.13197,Serious
-3.29349,55.94309,Serious
-3.20035,55.95278,Slight
-4.54548,55.94506,Slight
-4.50552,56.0503,Slight
-2.70241,56.50395,Slight
-3.39997,56.0389,Serious
-3.30618,56.12859,Slight
-3.01698,56.18844,Serious
-3.05193,56.19729,Serious
-3.846,56.37805,Slight
-3.89804,55.84499,Slight
-4.08142,55.82725,Slight
-4.11292,52.94497,Serious
-3.70387,53.2884,Slight
-3.47813,53.30984,Slight
-4.94755,51.695,Serious
-4.93569,51.71054,Slight
-4.75192,51.71929,Slight
-3.57186,51.5424,Slight
-3.55356,51.52608,Slight
-3.18871,51.44871,Serious
-3.18367,51.66114,Slight
-3.03665,51.71397,Serious
-3.34626,52.41273,Slight
-1.24571,54.69412,Slight
-1.31988,54.61372,Slight
-2.63968,53.34589,Slight
-2.62944,53.39698,Slight
-2.44731,53.72793,Serious
-3.05112,53.82179,Slight
-0.65548,53.59624,Slight
-0.74137,53.57292,Slight
-0.4549,53.56152,Slight
-1.5126,52.92398,Slight
-1.47266,52.9031,Slight
-1.43641,52.92322,Slight
-1.46898,52.90388,Slight
-1.44781,52.88995,Slight
-1.14448,52.63181,Serious
-1.13991,52.63508,Serious
